attempt_number,submission_time,runtime_ms,score,active
18,2026-02-18T22:14:21.703479-08:00,,0,FALSE
19,2026-02-18T22:24:42.728047-08:00,,0,FALSE
20,2026-02-21T23:36:31.461328-08:00,15.97,85,TRUE
1,2026-02-21T20:56:00.043672-08:00,,0,FALSE
2,2026-02-21T23:00:58.072597-08:00,,47.5,FALSE
3,2026-02-21T23:24:15.603527-08:00,,47.5,FALSE
4,2026-02-21T23:55:41.188005-08:00,5.85,95,TRUE
1,2026-02-19T21:28:44.184715-08:00,,0,FALSE
2,2026-02-20T13:40:15.131860-08:00,,0,FALSE
3,2026-02-22T14:22:48.638856-08:00,,75,FALSE
4,2026-02-22T15:24:41.554856-08:00,16.74,85,TRUE
1,2026-02-19T20:06:13.235933-08:00,,0,FALSE
2,2026-02-22T14:59:06.367207-08:00,,0,FALSE
3,2026-02-22T15:05:35.293104-08:00,,0,FALSE
4,2026-02-22T16:07:33.375226-08:00,,0,FALSE
5,2026-02-22T21:18:10.127545-08:00,4.57,95,TRUE
1,2026-02-22T22:25:10.736745-08:00,5.41,95,TRUE
1,2026-02-18T18:10:28.902693-08:00,,0,FALSE
2,2026-02-21T14:24:51.352763-08:00,,0,FALSE
3,2026-02-22T23:19:24.886098-08:00,4.58,95,TRUE
1,2026-02-18T19:13:15.023876-08:00,,0,FALSE
2,2026-02-19T22:11:42.155182-08:00,,0,FALSE
3,2026-02-22T23:30:06.935970-08:00,12.72,85,TRUE
1,2026-02-18T00:26:56.487294-08:00,,0,FALSE
2,2026-02-18T01:25:25.274526-08:00,38.62,0,FALSE
3,2026-02-18T03:36:50.940625-08:00,-1,0,FALSE
4,2026-02-18T06:41:33.134830-08:00,,0,FALSE
5,2026-02-18T23:24:33.929176-08:00,,0,FALSE
6,2026-02-24T04:32:32.353210-08:00,,0,FALSE
7,2026-02-24T05:06:58.367520-08:00,-1,95,TRUE
1,2026-02-21T14:42:46.461747-08:00,,0,FALSE
2,2026-02-24T16:30:11.660955-08:00,6.9,95,TRUE
1,2026-02-17T18:23:37.447231-08:00,38.8,0,FALSE
2,2026-02-17T19:31:18.939282-08:00,,0,FALSE
3,2026-02-24T19:12:21.935019-08:00,,0,TRUE
1,2026-02-19T23:27:49.203954-08:00,,0,FALSE
2,2026-02-24T22:03:23.445770-08:00,5.72,95,TRUE
1,2026-02-25T21:33:03.925853-08:00,,0,FALSE
2,2026-02-25T21:45:52.514342-08:00,,0,FALSE
3,2026-02-25T22:51:44.122569-08:00,,0,TRUE
1,2026-02-24T23:52:21.475686-08:00,,0,FALSE
2,2026-02-25T23:06:00.904063-08:00,,0,TRUE
1,2026-02-25T22:51:24.005593-08:00,,0,FALSE
2,2026-02-25T23:42:34.813817-08:00,,0,FALSE
3,2026-02-25T23:51:45.693070-08:00,,0,TRUE
1,2026-02-25T23:46:50.462968-08:00,,0,FALSE
2,2026-02-25T23:48:57.003231-08:00,,0,FALSE
3,2026-02-25T23:55:04.064503-08:00,,0,TRUE
