attempt_number,hours_since_first,runtime_ms,score,active
4378,224.3736,517.36,0.0,False
4379,224.3801,9.23,0.0,False
4380,224.3871,10.8,0.0,False
4381,224.4024,1400.68,90.0,False
4382,224.411,283.39,0.0,False
4383,224.4192,579.41,90.0,False
4384,224.4338,3900.74,0.0,False
4385,224.4345,420.87,0.0,False
4386,224.4464,356.36,0.0,False
4387,224.4519,9.31,0.0,True
4388,224.4559,9.39,90.0,False
4389,224.4604,511.33,0.0,False
4390,224.4677,49361.59,0.0,False
4391,224.4719,10.25,0.0,False
4392,224.4996,369.69,0.0,False
4393,224.501,2108247.31,0.0,True
4394,224.5112,8.43,90.0,False
4395,224.5113,8.26,0.0,False
4396,224.5139,18052.29,0.0,False
4397,224.5305,1186.77,0.0,False
4398,224.5481,577.88,0.0,False
4399,224.5521,1407.35,0.0,False
4400,224.5555,288.94,0.0,False
4401,224.558,26869.62,90.0,False
4402,224.56,179.61,0.0,False
4403,224.5619,11.75,90.0,False
4404,224.5851,2310.01,0.0,False
4405,224.5872,4465.12,0.0,False
4406,224.591,429.21,0.0,False
4407,224.5932,29011.19,0.0,False
4408,224.6117,326656.8,0.0,False
4409,224.6219,959.69,90.0,False
4410,224.6349,455.03,0.0,False
4411,224.6494,8.69,0.0,False
4412,224.6565,8.49,0.0,False
4413,224.6571,675.97,0.0,False
4414,224.6686,28.51,90.0,False
4415,224.6727,181.54,0.0,False
4416,224.6736,637.56,0.0,True
4417,224.6736,264.43,90.0,False
4418,224.6748,7650.98,0.0,False
4419,224.6846,19555.7,0.0,False
4420,224.6939,178709.09,0.0,True
4421,224.6945,8.67,0.0,False
4422,224.7034,6739.96,0.0,False
4423,224.7078,9.24,0.0,False
4424,224.715,569.39,0.0,True
4425,224.7178,9.16,0.0,False
4426,224.7213,2868.15,90.0,False
4427,224.7348,1107.23,90.0,False
4428,224.7582,8.1,90.0,False
4429,224.7941,118.37,0.0,False
4430,224.816,10.28,0.0,False
4431,224.8185,9.38,0.0,False
4432,224.8273,24152.27,0.0,True
4433,224.834,170.5,0.0,False
4434,224.8405,531.97,0.0,True
4435,224.8507,8.8,0.0,False
4436,224.8652,695.86,0.0,False
4437,224.8752,248.94,0.0,False
4438,224.8887,56465.83,0.0,False
4439,224.9066,979.0,0.0,True
4440,224.9172,368.54,0.0,False
4441,224.9211,209.83,0.0,False
4442,224.9242,360.95,90.0,True
4443,224.9299,91.61,0.0,False
4444,224.9351,8.81,0.0,False
4445,224.9424,278.0,0.0,False
4446,224.9475,9.14,0.0,True
4447,224.9486,34.06,0.0,False
4448,224.9627,674.5,0.0,False
4449,224.9794,111.99,0.0,False
4450,224.9801,111.95,0.0,False
4451,224.9865,371.08,90.0,False
4452,224.9866,11.01,0.0,False
4453,224.9946,47626.95,0.0,False
4454,224.9999,34398.34,90.0,False
4455,225.0009,8.78,0.0,True
4456,225.0022,8.14,0.0,False
4457,225.0162,8.71,0.0,False
4458,225.0331,72.41,0.0,False
4459,225.0336,512.92,0.0,False
4460,225.045,8.06,0.0,False
4461,225.0592,349.83,0.0,False
4462,225.0734,590.36,0.0,False
4463,225.0798,353.72,90.0,False
4464,225.089,54.42,90.0,False
4465,225.099,11.05,0.0,False
4466,225.1015,8.08,0.0,False
4467,225.1146,1563.95,0.0,False
4468,225.1306,261.13,0.0,False
4469,225.1361,124.71,0.0,True
4470,225.1408,1025.87,0.0,False
4471,225.1422,116.98,0.0,False
4472,225.1565,32391.0,0.0,False
4473,225.1649,8664.37,0.0,False
4474,225.1947,48507.09,90.0,False
4475,225.2013,907.51,38.0,True
4476,225.2349,225.02,0.0,True
4477,225.2388,212.01,0.0,True
4478,225.239,124.16,12.6667,False
4479,225.2574,9253.86,0.0,False
4480,225.2794,69.25,0.0,False
4481,225.291,574.5,90.0,False
4482,225.2926,141.18,0.0,False
4483,225.3017,10.11,90.0,False
4484,225.3018,370.7,0.0,False
4485,225.3033,2594.79,0.0,False
4486,225.3123,411.26,0.0,True
4487,225.3179,216.48,0.0,False
4488,225.3342,157.16,0.0,False
4489,225.347,9.65,90.0,False
4490,225.3859,52.15,90.0,True
4491,225.3875,8.77,0.0,False
4492,225.3952,355.17,0.0,False
4493,225.4004,91.62,0.0,False
4494,225.4048,1096.68,0.0,False
4495,225.4109,414.57,19.0,True
4496,225.4165,1956.67,0.0,False
4497,225.4167,90.45,0.0,False
4498,225.4232,64.89,0.0,True
4499,225.429,9.62,0.0,False
4500,225.4311,153.76,90.0,False
4501,225.4558,227.61,0.0,False
4502,225.461,8.79,90.0,False
4503,225.4647,245.48,0.0,False
4504,225.4715,349.71,0.0,False
4505,225.4739,637.76,0.0,False
4506,225.4752,9.05,0.0,True
4507,225.4977,992.23,90.0,False
4508,225.5022,170.75,0.0,False
4509,225.5345,50.42,0.0,False
4510,225.5355,8.82,0.0,False
4511,225.5357,8.32,0.0,False
4512,225.5616,9.64,0.0,True
4513,225.5648,147.45,0.0,False
4514,225.5654,158.73,0.0,False
4515,225.5832,370.57,0.0,True
4516,225.5955,9.25,90.0,True
4517,225.5967,2202.44,0.0,False
4518,225.603,1573.88,0.0,False
4519,225.6038,15613.16,0.0,False
4520,225.6079,38.71,0.0,False
4521,225.6105,8.97,0.0,False
4522,225.6158,2283.1,0.0,False
4523,225.617,513.18,0.0,False
4524,225.6249,10.18,0.0,False
4525,225.634,2877.41,0.0,False
4526,225.6438,1220.75,0.0,False
4527,225.645,236.77,90.0,False
4528,225.6545,9.96,0.0,False
4529,225.6586,57364.96,0.0,False
4530,225.6612,7.01,0.0,False
4531,225.6633,1514.1,0.0,True
4532,225.669,106.9,0.0,True
4533,225.6715,374.96,90.0,False
4534,225.6979,39.73,0.0,False
4535,225.7033,404.81,0.0,False
4536,225.7173,806.57,0.0,False
4537,225.7244,348.63,0.0,False
4538,225.73,137.78,90.0,False
4539,225.7317,19.38,0.0,False
4540,225.7355,19673.66,90.0,True
4541,225.7419,126191.57,0.0,False
4542,225.7597,9.53,0.0,False
4543,225.7649,329.86,0.0,True
4544,225.7654,8.74,0.0,False
4545,225.7742,649.95,0.0,False
4546,225.7839,9.37,0.0,False
4547,225.7907,270.72,0.0,False
4548,225.7943,109729.58,0.0,False
4549,225.8171,954.23,0.0,False
4550,225.82,4157.92,0.0,True
4551,225.823,235094.45,0.0,False
4552,225.8606,31225.6,0.0,False
4553,225.8704,2126.64,90.0,True
4554,225.8715,945.61,19.0,True
4555,225.8795,9.83,0.0,False
4556,225.8867,8.91,0.0,True
4557,225.9021,111.92,0.0,False
4558,225.9119,8.77,0.0,False
4559,225.9241,138.37,0.0,False
4560,225.9419,504.45,0.0,True
4561,225.9481,2849.53,90.0,False
4562,225.9514,8.46,0.0,True
4563,225.9701,329.96,0.0,False
4564,225.971,76.31,0.0,False
4565,226.0209,9.79,90.0,False
4566,226.0213,168.91,90.0,False
4567,226.0474,3600.89,90.0,False
4568,226.0535,3088.13,0.0,False
4569,226.0593,9.99,0.0,False
4570,226.0635,75.91,0.0,False
4571,226.0861,9.9,90.0,False
4572,226.0932,204.97,0.0,False
4573,226.0944,503.78,0.0,False
4574,226.0985,10.58,90.0,False
4575,226.1107,8.63,0.0,False
4576,226.1201,8.21,0.0,False
4577,226.1225,9.24,0.0,True
4578,226.1279,9.66,0.0,False
4579,226.1341,8.42,0.0,False
4580,226.1459,32.0,0.0,True
4581,226.1511,7.83,0.0,True
4582,226.1527,261.0,0.0,True
4583,226.161,88348.18,0.0,False
4584,226.1729,11.25,0.0,False
4585,226.1784,9.83,90.0,True
4586,226.1878,78.2,85.0,False
4587,226.2126,129857.41,0.0,False
4588,226.2167,9.84,0.0,False
4589,226.2394,11640.16,90.0,False
4590,226.241,17622.5,0.0,False
4591,226.254,258.7,0.0,False
4592,226.2562,149.39,90.0,False
4593,226.2571,8.7,0.0,True
4594,226.273,8.87,0.0,True
4595,226.286,8.81,90.0,False
4596,226.3035,9.29,0.0,False
4597,226.3464,95.67,0.0,False
4598,226.36,9.03,0.0,False
4599,226.3842,443.98,0.0,False
4600,226.4032,543.46,0.0,False
4601,226.4041,9.15,0.0,False
4602,226.4079,8.47,90.0,False
4603,226.4144,140973.32,90.0,False
4604,226.4144,60.92,0.0,False
4605,226.4186,8.54,0.0,False
4606,226.4225,31476.16,0.0,False
4607,226.4264,754.56,0.0,False
4608,226.4277,9.49,0.0,False
4609,226.4486,443.77,0.0,True
4610,226.4611,379.56,90.0,False
4611,226.467,131018.77,0.0,True
4612,226.4811,341.35,0.0,False
4613,226.4926,58.77,90.0,False
4614,226.496,189.51,0.0,False
4615,226.4999,9.74,0.0,False
4616,226.5191,8.0,0.0,True
4617,226.5412,8.39,0.0,False
4618,226.5547,332.95,0.0,False
4619,226.5559,8.32,0.0,True
4620,226.5578,8.02,0.0,False
4621,226.5633,326.08,90.0,True
4622,226.6107,420.75,0.0,False
4623,226.6128,9153.78,0.0,False
4624,226.6132,27.14,0.0,False
4625,226.6153,9.79,0.0,False
4626,226.6202,9.22,0.0,False
4627,226.6222,8.59,19.0,True
4628,226.6252,8.77,0.0,False
4629,226.6426,4593.28,0.0,False
4630,226.6432,8.02,0.0,False
4631,226.6512,252.26,90.0,True
4632,226.6519,189.03,0.0,True
4633,226.6678,542.27,0.0,False
4634,226.6869,8.84,0.0,False
4635,226.701,2414.63,90.0,False
4636,226.7214,9.73,0.0,False
4637,226.7283,107805.19,0.0,False
4638,226.7319,16653.4,90.0,False
4639,226.7556,134.98,90.0,True
4640,226.7781,8.65,0.0,False
4641,226.7861,8.98,0.0,False
4642,226.8121,746.18,0.0,False
4643,226.8149,133.74,90.0,False
4644,226.8247,382.31,0.0,False
4645,226.8413,735.09,0.0,False
4646,226.8614,23.44,0.0,False
4647,226.8789,10.08,0.0,False
4648,226.8898,9.89,90.0,False
4649,226.8913,8.57,0.0,False
4650,226.8953,7.19,90.0,False
4651,226.9444,160.17,0.0,False
4652,226.9447,1087.78,0.0,False
4653,226.9528,4484.04,0.0,False
4654,226.9697,9.01,90.0,False
4655,226.9751,10.32,0.0,False
4656,226.9756,4522.3,90.0,False
4657,226.9818,932.28,90.0,False
4658,226.9953,78.1,0.0,False
4659,227.0246,1138861.66,0.0,False
4660,227.0598,9.03,0.0,False
4661,227.1305,9.09,0.0,False
4662,227.1335,270.16,0.0,False
4663,227.1754,663.47,0.0,False
4664,227.1762,8.61,0.0,False
4665,227.1778,9.33,0.0,False
4666,227.2005,229.77,0.0,False
4667,227.222,9.11,90.0,True
4668,227.2238,9.29,0.0,False
4669,227.2288,242.68,90.0,False
4670,227.23,9.24,0.0,False
4671,227.2367,8.33,90.0,False
4672,227.2429,80.49,95.0,False
4673,227.2466,212.61,0.0,False
4674,227.2467,9.78,0.0,False
4675,227.2565,628.23,0.0,False
4676,227.2616,28.72,90.0,False
4677,227.2787,8.66,0.0,False
4678,227.2906,89.8,0.0,True
4679,227.3075,10.08,0.0,False
4680,227.3089,297.44,90.0,False
4681,227.3133,8.39,0.0,False
4682,227.3152,68.2,90.0,False
4683,227.3222,2806.7,90.0,False
4684,227.323,993.14,0.0,False
4685,227.3591,69.29,90.0,False
4686,227.3741,842.82,0.0,True
4687,227.3873,206.65,0.0,False
4688,227.396,1781.94,0.0,False
4689,227.406,1602.53,0.0,False
4690,227.4548,290.47,0.0,True
4691,227.4555,9.23,0.0,False
4692,227.4728,2664.94,0.0,False
4693,227.5229,77.77,0.0,False
4694,227.5431,8.22,90.0,True
4695,227.5622,443.06,0.0,False
4696,227.6045,261876.19,0.0,False
4697,227.6288,8.88,0.0,False
4698,227.6367,157.57,90.0,False
4699,227.6377,488.08,0.0,False
4700,227.646,66.55,0.0,False
4701,227.6544,54738.93,90.0,False
4702,227.6632,134.5,85.0,False
4703,227.6733,9.42,25.3333,False
4704,227.6931,619.34,0.0,False
4705,227.7068,189.71,90.0,False
4706,227.8344,2409.38,0.0,True
4707,227.849,9.73,0.0,False
4708,227.8521,9.96,0.0,False
4709,227.866,10.99,0.0,False
4710,227.8791,15.59,90.0,False
4711,227.8858,10.89,0.0,True
4712,227.9096,164.95,0.0,True
4713,227.9627,64.95,0.0,True
4714,227.9798,9.02,0.0,False
4715,227.9978,1480.02,0.0,False
4716,228.0075,1112.12,0.0,False
4717,228.0589,290.47,0.0,True
4718,228.0655,476.21,0.0,False
4719,228.0696,18.32,0.0,False
4720,228.0968,8.63,0.0,False
4721,228.1079,514.69,90.0,False
4722,228.109,237.79,0.0,False
4723,228.1248,16016.4,0.0,False
4724,228.1475,8.47,0.0,False
4725,228.1681,354.44,0.0,False
4726,228.2316,8.44,0.0,False
4727,228.2347,259.12,0.0,False
4728,228.2566,737.92,0.0,True
4729,228.3086,398.05,0.0,False
4730,228.3129,174843.98,90.0,False
4731,228.332,6.67,90.0,False
4732,228.3557,1355.73,0.0,False
4733,228.3717,9.15,0.0,False
4734,228.3812,17.61,0.0,False
4735,228.3842,10.25,90.0,False
4736,228.4269,65.55,0.0,True
4737,228.4418,204.57,90.0,False
4738,228.4558,962.42,0.0,True
4739,228.4679,9.86,0.0,False
4740,228.4972,631.85,90.0,False
4741,228.5954,1090.65,0.0,True
4742,228.599,91.02,0.0,False
4743,228.6133,75.02,0.0,False
4744,228.6461,459.63,0.0,False
4745,228.6587,460544.04,0.0,False
4746,228.6621,79.17,90.0,False
4747,228.67,728.02,0.0,False
4748,228.6956,9.06,90.0,False
4749,228.6987,85973.47,90.0,False
4750,228.7209,212.35,0.0,False
4751,228.7457,9.6,0.0,False
4752,228.7494,848.27,0.0,False
4753,228.7792,464.19,90.0,True
4754,228.7909,202.79,90.0,True
4755,228.8189,8.45,0.0,True
4756,228.8267,10.75,0.0,False
4757,228.8472,137.21,0.0,True
4758,228.8632,9.12,0.0,True
4759,228.895,8.97,0.0,False
4760,228.8983,239.93,0.0,False
4761,228.9004,9.63,0.0,True
4762,228.9068,671326.95,0.0,False
4763,228.9596,1968.52,0.0,True
4764,228.9971,18.44,90.0,False
4765,229.005,368.64,90.0,False
4766,229.0694,18.92,0.0,False
4767,229.0708,8.2,0.0,False
4768,229.1009,10.53,90.0,False
4769,229.1331,8185.66,0.0,True
4770,229.153,16.99,90.0,False
4771,229.1532,2380.43,90.0,False
4772,229.1581,9.53,90.0,False
4773,229.1785,56.9,0.0,True
4774,229.2124,5013.6,90.0,True
4775,229.354,8.15,90.0,False
4776,229.3895,18.48,90.0,False
4777,229.4331,9.43,0.0,False
4778,229.4625,50540.21,0.0,False
4779,229.4945,17.58,0.0,False
4780,229.533,144.36,0.0,False
4781,229.549,61339.82,0.0,False
4782,229.5587,17.78,0.0,False
4783,229.6317,458.72,0.0,False
4784,229.6839,11.02,0.0,False
4785,229.6874,554.52,0.0,False
4786,229.7305,190.85,0.0,False
4787,229.7609,305.26,90.0,False
4788,229.7919,7.85,0.0,True
4789,229.8245,16.74,0.0,False
4790,229.8821,8.93,0.0,True
4791,229.9127,87.87,90.0,False
4792,229.918,9.95,90.0,False
4793,229.9511,9.45,90.0,False
4794,230.0063,18.14,0.0,False
4795,230.0824,280.33,90.0,False
4796,230.0921,18.35,0.0,False
4797,230.1026,29.02,90.0,False
4798,230.1092,993.83,0.0,False
4799,230.1269,456.88,90.0,False
4800,230.1296,448.95,0.0,False
4801,230.1429,18.12,0.0,False
4802,230.1662,17.84,0.0,False
4803,230.189,18.12,0.0,False
4804,230.1994,27.6,0.0,False
4805,230.2097,9.4,0.0,True
4806,230.2111,10.73,0.0,False
4807,230.2434,17.99,0.0,False
4808,230.3239,9.64,0.0,False
4809,230.3482,9.04,0.0,True
4810,230.4227,18.08,19.0,False
4811,230.4349,75.21,0.0,False
4812,230.4864,19.93,0.0,True
4813,230.5043,11.65,0.0,False
4814,230.549,42.64,0.0,False
4815,230.5493,17.91,90.0,False
4816,230.5536,9.67,0.0,True
4817,230.5685,9.79,0.0,False
4818,230.5781,349.23,0.0,False
4819,230.5863,26.39,90.0,False
4820,230.5868,13.15,0.0,False
4821,230.6194,9.17,0.0,False
4822,230.6294,277.12,0.0,False
4823,230.6302,7.96,90.0,False
4824,230.6328,9.46,0.0,True
4825,230.6444,478.38,0.0,False
4826,230.7287,23614.47,90.0,True
4827,230.7703,8.48,0.0,False
4828,230.8377,18.26,0.0,False
4829,230.9138,17.72,0.0,False
4830,230.935,387.94,90.0,False
4831,230.9425,18.32,0.0,True
4832,230.9483,9.32,0.0,False
4833,230.9756,18.71,0.0,False
4834,230.9832,13.9,90.0,False
4835,231.0609,95.78,90.0,False
4836,231.1495,17.55,0.0,False
4837,231.1504,18.08,0.0,False
4838,231.1899,17.3,90.0,False
4839,231.254,7.44,0.0,False
4840,231.3218,8.56,0.0,False
4841,231.3432,23.23,0.0,True
4842,231.4234,8.79,0.0,False
4843,231.4288,27.45,90.0,False
4844,231.4744,16.68,0.0,False
4845,231.5036,17.56,0.0,True
4846,231.5122,22.12,90.0,False
4847,231.5179,17.23,0.0,False
4848,231.5661,18.23,90.0,False
4849,231.568,2254.44,90.0,False
4850,231.5841,18.8,0.0,False
4851,231.6004,18.16,90.0,True
4852,231.6558,10.53,0.0,False
4853,231.6729,18.64,0.0,True
4854,231.6739,18.21,0.0,False
4855,231.6754,18.07,90.0,True
4856,231.6871,18.36,0.0,False
4857,231.6876,18.06,0.0,False
4858,231.7291,17.94,0.0,False
4859,231.8158,255.15,90.0,True
4860,231.8233,17.62,0.0,False
4861,231.8234,1996.29,0.0,False
4862,231.8463,9.48,25.3333,False
4863,231.8552,13.16,0.0,False
4864,231.9143,17.86,0.0,True
4865,231.9252,17.96,0.0,True
4866,231.9399,9.25,0.0,False
4867,231.9843,10.24,90.0,False
4868,232.0488,9.54,0.0,False
4869,232.0552,17.19,0.0,False
4870,232.0718,18.69,0.0,False
4871,232.0767,18.31,0.0,False
4872,232.0838,16.95,0.0,True
4873,232.1023,19.12,0.0,False
4874,232.1634,31.8,0.0,True
4875,232.1799,9.99,0.0,False
4876,232.2091,9.41,0.0,False
4877,232.2197,28.13,0.0,False
4878,232.2204,11.01,85.0,False
4879,232.2258,9.3,0.0,True
4880,232.2571,7.52,90.0,False
4881,232.2982,18.48,0.0,True
4882,232.3095,25.02,0.0,False
4883,232.3458,9.3,0.0,False
4884,232.3886,17.47,0.0,False
4885,232.4259,9.47,0.0,False
4886,232.4303,19.44,90.0,False
4887,232.4517,17.13,90.0,False
4888,232.4599,17.87,0.0,False
4889,232.4649,10.39,0.0,False
4890,232.4716,9.52,0.0,True
4891,232.4837,16.93,0.0,True
4892,232.4917,8.66,90.0,False
4893,232.5017,18.08,0.0,False
4894,232.506,16.86,0.0,True
4895,232.5107,7.57,0.0,False
4896,232.5131,19.2,0.0,True
4897,232.5148,17.96,0.0,False
4898,232.5497,19.08,12.6667,True
4899,232.5637,8.69,0.0,True
4900,232.5645,19.41,0.0,False
4901,232.5861,24.12,0.0,False
4902,232.5912,19.13,0.0,False
4903,232.6072,17.86,0.0,False
4904,232.6561,18.86,0.0,True
4905,232.7048,18.85,0.0,False
4906,232.7361,9.06,0.0,False
4907,232.7884,18.57,0.0,True
4908,232.8021,17.76,0.0,True
4909,232.8091,18.22,0.0,False
4910,232.811,13.94,0.0,False
4911,232.8249,51.12,38.0,False
4912,232.8282,8.02,90.0,True
4913,232.8324,19.61,0.0,False
4914,232.8518,25.3,0.0,False
4915,232.8606,12.09,0.0,False
4916,232.8848,18.41,0.0,False
4917,232.8862,17.05,0.0,False
4918,232.8895,30.41,0.0,False
4919,232.9064,10.1,90.0,False
4920,232.9119,32.05,0.0,True
4921,232.9712,19.27,90.0,False
4922,232.9918,17.48,0.0,False
4923,232.9971,17.53,0.0,False
4924,233.0076,9.56,0.0,False
4925,233.0207,24.49,90.0,False
4926,233.0356,8.9,90.0,False
4927,233.038,17.66,0.0,False
4928,233.0421,8.06,90.0,False
4929,233.0551,17.15,90.0,True
4930,233.0877,7.93,0.0,False
4931,233.094,19.24,90.0,False
4932,233.1142,8.76,90.0,True
4933,233.1475,18.78,0.0,True
4934,233.1517,28.49,90.0,False
4935,233.2288,9.21,0.0,True
4936,233.2377,18.99,0.0,False
4937,233.2425,84.36,38.0,False
4938,233.2446,24.63,0.0,False
4939,233.2534,17.59,0.0,False
4940,233.2627,17.52,90.0,False
4941,233.2805,17.41,0.0,True
4942,233.3235,17.71,0.0,False
4943,233.3486,17.6,0.0,False
4944,233.3575,18.19,90.0,False
4945,233.3689,25.76,12.6667,False
4946,233.3743,23.04,0.0,False
4947,233.379,17.81,0.0,False
4948,233.3808,18.14,0.0,True
4949,233.3812,18.69,0.0,False
4950,233.397,17.14,0.0,False
4951,233.4311,10.49,0.0,False
4952,233.4327,19.16,0.0,False
4953,233.4338,56.91,0.0,False
4954,233.4397,19.71,0.0,False
4955,233.4897,17.71,0.0,True
4956,233.4923,18.71,90.0,False
4957,233.4941,18.98,90.0,False
4958,233.4956,17.7,0.0,False
4959,233.5002,16.7,0.0,False
4960,233.5206,18.05,0.0,False
4961,233.5294,18.77,0.0,True
4962,233.5581,18.12,0.0,False
4963,233.5588,13.28,90.0,False
4964,233.5874,9.48,0.0,False
4965,233.6375,267.96,0.0,True
4966,233.7084,18.76,0.0,False
4967,233.7205,20.1,0.0,False
4968,233.7275,18.89,0.0,True
4969,233.7357,18.81,0.0,False
4970,233.7485,26.55,0.0,False
4971,233.7492,30.14,0.0,False
4972,233.7715,16.22,90.0,False
4973,233.7739,10.46,0.0,False
4974,233.7937,19.07,90.0,True
4975,233.8101,17.38,0.0,False
4976,233.8238,10.01,0.0,False
4977,233.8332,16.73,0.0,False
4978,233.892,17.69,0.0,False
4979,233.908,12.14,0.0,False
4980,233.9092,18.1,0.0,False
4981,233.9227,56.44,0.0,False
4982,233.9666,18.29,0.0,True
4983,233.9679,17.43,90.0,False
4984,233.9739,18.22,0.0,True
4985,233.9825,17.71,0.0,False
4986,233.996,19.21,0.0,True
4987,234.0014,17.75,90.0,False
4988,234.0122,18.13,0.0,False
4989,234.032,17.35,90.0,False
4990,234.0326,18.49,0.0,False
4991,234.0464,56.17,90.0,True
4992,234.053,9.74,0.0,True
4993,234.0536,42.2,0.0,False
4994,234.0667,18.52,0.0,False
4995,234.1245,22.41,90.0,False
4996,234.1263,16.62,0.0,False
4997,234.1295,18.64,0.0,False
4998,234.1577,10.27,0.0,True
4999,234.1581,10.52,90.0,False
5000,234.1584,18.59,0.0,False
5001,234.1685,110.46,0.0,False
5002,234.1712,17.95,0.0,False
5003,234.1738,36.25,90.0,False
5004,234.1771,17.06,0.0,False
5005,234.2145,17.73,0.0,True
5006,234.2187,17.53,0.0,False
5007,234.2191,18.02,0.0,False
5008,234.2231,17.3,0.0,False
5009,234.2236,19.3,0.0,False
5010,234.2308,17.89,0.0,False
5011,234.2429,17.91,0.0,False
5012,234.263,9.0,12.6667,False
5013,234.2661,18.31,0.0,True
5014,234.3145,17.64,0.0,False
5015,234.3343,7.74,90.0,False
5016,234.3448,8.59,0.0,False
5017,234.3517,17.02,90.0,False
5018,234.3534,28.01,0.0,False
5019,234.3888,17.63,0.0,False
5020,234.3929,16.3,90.0,True
5021,234.41,16.65,90.0,False
5022,234.4132,17.15,0.0,False
5023,234.4239,17.02,90.0,False
5024,234.4247,20.03,0.0,False
5025,234.449,17.62,0.0,True
5026,234.4553,19.23,0.0,False
5027,234.4679,18.41,0.0,False
5028,234.4798,8.09,0.0,False
5029,234.4995,9.74,0.0,False
5030,234.5051,7.6,0.0,False
5031,234.5059,10.04,90.0,False
5032,234.5151,9.32,0.0,False
5033,234.5645,17.77,0.0,False
5034,234.5863,17.37,90.0,False
5035,234.6127,8.32,0.0,False
5036,234.6136,8.52,0.0,False
5037,234.6147,8.51,0.0,False
5038,234.6292,17.86,0.0,True
5039,234.6429,25.41,0.0,False
5040,234.6448,18.43,0.0,False
5041,234.6452,16.97,0.0,False
5042,234.6482,18.87,0.0,False
5043,234.6567,22.97,0.0,False
5044,234.6621,22.35,0.0,False
5045,234.6754,17.17,0.0,False
5046,234.6774,17.83,0.0,False
5047,234.6931,9.57,90.0,True
5048,234.6964,17.77,0.0,True
5049,234.6978,10.28,0.0,False
5050,234.7028,9.33,0.0,False
5051,234.7545,18.41,0.0,False
5052,234.7575,18.2,90.0,False
5053,234.7584,17.77,90.0,True
5054,234.7672,18.3,90.0,False
5055,234.7736,19.77,0.0,False
5056,234.7746,9.55,0.0,True
5057,234.78,18.94,90.0,False
5058,234.797,18.24,90.0,False
5059,234.7993,18.12,0.0,False
5060,234.8111,17.07,0.0,False
5061,234.8258,9.94,0.0,True
5062,234.8293,8.52,0.0,False
5063,234.8739,18.38,38.0,False
5064,234.8858,18.04,0.0,True
5065,234.8963,18.28,0.0,False
5066,234.9043,18.33,0.0,False
5067,234.91,17.89,0.0,False
5068,234.9118,17.42,0.0,False
5069,234.913,9.64,90.0,False
5070,234.9255,18.88,0.0,False
5071,234.9262,25.86,0.0,False
5072,234.9286,32.3,0.0,False
5073,234.935,18.25,0.0,False
5074,234.9524,16.84,0.0,True
5075,234.9693,17.5,0.0,False
5076,234.9849,16.82,0.0,False
5077,234.9884,19.59,90.0,False
5078,234.9956,17.65,25.3333,False
5079,234.9982,17.76,0.0,False
5080,235.0137,17.63,38.0,True
5081,235.0161,43.44,0.0,True
5082,235.0196,17.36,0.0,False
5083,235.024,8.7,90.0,False
5084,235.0315,12.89,0.0,True
5085,235.0344,23.35,90.0,True
5086,235.0546,27.99,0.0,False
5087,235.0685,17.23,0.0,True
5088,235.0931,10.15,0.0,False
5089,235.103,11.16,0.0,False
5090,235.11,17.74,0.0,False
5091,235.1168,16.53,90.0,False
5092,235.1289,26.08,90.0,False
5093,235.15,18.41,0.0,True
5094,235.1556,17.66,0.0,True
5095,235.1734,21.71,90.0,False
5096,235.1921,17.0,90.0,False
5097,235.1943,17.46,90.0,False
5098,235.1995,17.78,90.0,False
5099,235.2024,25.82,0.0,True
5100,235.2426,19.22,0.0,False
5101,235.2538,17.19,0.0,False
5102,235.2757,18.77,0.0,False
5103,235.284,23.9,90.0,True
5104,235.2895,30.24,90.0,False
5105,235.2903,18.25,90.0,True
5106,235.2918,18.64,0.0,False
5107,235.2951,20.33,0.0,True
5108,235.3025,18.57,0.0,False
5109,235.3084,18.43,0.0,True
5110,235.3161,19.89,0.0,False
5111,235.3328,18.05,0.0,False
5112,235.3435,18.91,90.0,False
5113,235.3436,19.07,85.0,False
5114,235.3519,10.87,90.0,False
5115,235.362,16.93,90.0,False
5116,235.3624,32.83,90.0,False
5117,235.3696,18.61,0.0,False
5118,235.3756,16.36,0.0,False
5119,235.3773,8.75,90.0,False
5120,235.3848,17.55,0.0,True
5121,235.3865,17.42,90.0,False
5122,235.3986,19.84,0.0,False
5123,235.4143,16.84,0.0,False
5124,235.4228,18.6,90.0,True
5125,235.4317,16.05,0.0,False
5126,235.4368,17.09,0.0,False
5127,235.4413,17.93,90.0,False
5128,235.4548,17.44,0.0,False
5129,235.4628,17.07,0.0,False
5130,235.4671,17.64,50.6667,False
5131,235.4672,18.3,0.0,False
5132,235.4734,17.9,0.0,False
5133,235.4762,8.47,0.0,False
5134,235.4805,19.63,0.0,False
5135,235.4805,17.58,0.0,False
5136,235.4902,20.46,0.0,False
5137,235.5056,9.81,0.0,False
5138,235.5088,9.58,90.0,False
5139,235.5088,19.08,0.0,True
5140,235.5149,32.03,0.0,False
5141,235.5227,10.04,0.0,False
5142,235.525,17.89,0.0,False
5143,235.5658,35.26,90.0,False
5144,235.5659,18.52,0.0,False
5145,235.5784,18.5,0.0,False
5146,235.5823,8.73,0.0,False
5147,235.5904,17.29,0.0,False
5148,235.5947,18.75,0.0,False
5149,235.5987,16.66,0.0,False
5150,235.6082,18.23,0.0,False
5151,235.6141,17.97,0.0,True
5152,235.6222,17.29,0.0,False
